0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18~21,4,120691~167147,2~11,8~9,4,12,3,2~4,1,0,0,24~30,39,1.0
18~21,4,120691~167147,2~11,8~9,4,12,3,2~4,1,0,0,24~30,39,1.0
18~20,4,138768~167428,11,9,4,14,3,4,1,0,0,30,39,1.0
18~20,4,138768~167428,11,9,4,14,3,4,1,0,0,30,39,1.0
18~20,4,138768~167428,11,9,4,14,3,4,1,0,0,30,39,1.0
18~20,4,138768~167428,11,9,4,14,3,4,1,0,0,30,39,1.0
17~21,4,30597~53306,2~11,8~9,4,11~12,3,2~4,1,0,0,35~40,39,1.0
17~21,4,30597~53306,2~11,8~9,4,11~12,3,2~4,1,0,0,35~40,39,1.0
17~21,4,30597~53306,2~11,8~9,4,11~12,3,2~4,1,0,0,35~40,39,1.0
17~21,4,30597~53306,2~11,8~9,4,11~12,3,2~4,1,0,0,35~40,39,1.0
20~21,4,55465~95552,11,9,2~4,11~12,3,4,1,0,0,40,39,1.0
20~21,4,55465~95552,11,9,2~4,11~12,3,4,1,0,0,40,39,1.0
20~21,4,55465~95552,11,9,2~4,11~12,3,4,1,0,0,40,39,1.0
20~21,4,55465~95552,11,9,2~4,11~12,3,4,1,0,0,40,39,1.0
18~20,2~4,100605~150675,0~11,6~9,4,11~12,3,3~4,1,0,0,40,33~39,1.0
18~20,2~4,100605~150675,0~11,6~9,4,11~12,3,3~4,1,0,0,40,33~39,1.0
18~20,2~4,100605~150675,0~11,6~9,4,11~12,3,3~4,1,0,0,40,33~39,1.0
18~20,2~4,100605~150675,0~11,6~9,4,11~12,3,3~4,1,0,0,40,33~39,1.0
18~21,4,160811~185251,11,9,4,12,3,4,1,0,0,35~40,39,1.0
18~21,4,160811~185251,11,9,4,12,3,4,1,0,0,35~40,39,1.0
18~21,4,160811~185251,11,9,4,12,3,4,1,0,0,35~40,39,1.0
18~21,4,160811~185251,11,9,4,12,3,4,1,0,0,35~40,39,1.0
19~20,4,33551~113511,1~11,7~9,4,14,3,4,1,0,0,35~40,39,1.0
19~20,4,33551~113511,1~11,7~9,4,14,3,4,1,0,0,35~40,39,1.0
19~20,4,33551~113511,1~11,7~9,4,14,3,4,1,0,0,35~40,39,1.0
19~20,4,33551~113511,1~11,7~9,4,14,3,4,1,0,0,35~40,39,1.0
19~21,4,120601~177711,6~11,5~9,4,14,3,2~4,1,0,0,40,39,1.0
19~21,4,120601~177711,6~11,5~9,4,14,3,2~4,1,0,0,40,39,1.0
19~21,4,120601~177711,6~11,5~9,4,14,3,2~4,1,0,0,40,39,1.0
19~21,4,120601~177711,6~11,5~9,4,14,3,2~4,1,0,0,40,39,1.0
19~21,4,120601~177711,6~11,5~9,4,14,3,2~4,1,0,0,40,39,1.0
23~24,4,51985~83891,5~11,4~9,4,12,3,1~4,1,0,0,40,39,1.0
23~24,4,51985~83891,5~11,4~9,4,12,3,1~4,1,0,0,40,39,1.0
23~24,4,51985~83891,5~11,4~9,4,12,3,1~4,1,0,0,40,39,1.0
23~24,4,51985~83891,5~11,4~9,4,12,3,1~4,1,0,0,40,39,1.0
22~24,4,87867~140001,11,9,4,12,3,4,1,0,0,35~40,8~39,1.0
22~24,4,87867~140001,11,9,4,12,3,4,1,0,0,35~40,8~39,1.0
22~24,4,87867~140001,11,9,4,12,3,4,1,0,0,35~40,8~39,1.0
22~24,4,87867~140001,11,9,4,12,3,4,1,0,0,35~40,8~39,1.0
22~23,4,143062~183789,0~11,6~9,0~4,12,3,4,1,0,0,15~40,39,1.0
22~23,4,143062~183789,0~11,6~9,0~4,12,3,4,1,0,0,15~40,39,1.0
22~23,4,143062~183789,0~11,6~9,0~4,12,3,4,1,0,0,15~40,39,1.0
22~23,4,143062~183789,0~11,6~9,0~4,12,3,4,1,0,0,15~40,39,1.0
22~23,4,143062~183789,0~11,6~9,0~4,12,3,4,1,0,0,15~40,39,1.0
24~25,4,154210~162312,1~11,7~9,2~4,12,3,1~4,1,0,0,26~40,19~39,0.0
24~25,4,154210~162312,1~11,7~9,2~4,12,3,1~4,1,0,0,26~40,19~39,1.0
24~25,4,154210~162312,1~11,7~9,2~4,12,3,1~4,1,0,0,26~40,19~39,1.0
24~25,4,154210~162312,1~11,7~9,2~4,12,3,1~4,1,0,0,26~40,19~39,1.0
27,4,101709~156266,1~11,7~9,3~4,12,3,0~2,1,0,0,20~40,19~39,1.0
27,4,101709~156266,1~11,7~9,3~4,12,3,0~2,1,0,0,20~40,19~39,1.0
27,4,101709~156266,1~11,7~9,3~4,12,3,0~2,1,0,0,20~40,19~39,1.0
27,4,101709~156266,1~11,7~9,3~4,12,3,0~2,1,0,0,20~40,19~39,1.0
29~30,4,30226~163167,1~11,7~9,0~4,12,3,4,1,0,0,40,11~39,1.0
29~30,4,30226~163167,1~11,7~9,0~4,12,3,4,1,0,0,40,11~39,1.0
29~30,4,30226~163167,1~11,7~9,0~4,12,3,4,1,0,0,40,11~39,1.0
29~30,4,30226~163167,1~11,7~9,0~4,12,3,4,1,0,0,40,11~39,1.0
31~36,2~4,83413~167063,0~11,6~9,0~4,11~12,3,4,1,0,0,40,39,1.0
31~36,2~4,83413~167063,0~11,6~9,0~4,11~12,3,4,1,0,0,40,39,1.0
31~36,2~4,83413~167063,0~11,6~9,0~4,11~12,3,4,1,0,0,40,39,1.0
31~36,2~4,83413~167063,0~11,6~9,0~4,11~12,3,4,1,0,0,40,39,1.0
31~36,2~4,83413~167063,0~11,6~9,0~4,11~12,3,4,1,0,0,40,39,1.0
22~23,4,50163~105617,1~11,5~9,4,13~14,3,1~4,1,0,0,40,30~39,1.0
22~23,4,50163~105617,1~11,5~9,4,13~14,3,1~4,1,0,0,40,30~39,1.0
22~23,4,50163~105617,1~11,5~9,4,13~14,3,1~4,1,0,0,40,30~39,1.0
22~23,4,50163~105617,1~11,5~9,4,13~14,3,1~4,1,0,0,40,30~39,1.0
24~26,4,33610~112847,11,9,2~4,13~14,3,3~4,1,0,0,40,39,1.0
24~26,4,33610~112847,11,9,2~4,13~14,3,3~4,1,0,0,40,39,1.0
24~26,4,33610~112847,11,9,2~4,13~14,3,3~4,1,0,0,40,39,1.0
24~26,4,33610~112847,11,9,2~4,13~14,3,3~4,1,0,0,40,39,1.0
22~26,4,154093~184400,0~11,6~9,4,14,3,1~2,1,0,0,30~40,0~39,1.0
22~26,4,154093~184400,0~11,6~9,4,14,3,1~2,1,0,0,30~40,0~39,1.0
22~26,4,154093~184400,0~11,6~9,4,14,3,1~2,1,0,0,30~40,0~39,1.0
22~26,4,154093~184400,0~11,6~9,4,14,3,1~2,1,0,0,30~40,0~39,1.0
22~26,4,154093~184400,0~11,6~9,4,14,3,1~2,1,0,0,30~40,0~39,1.0
22~23,4,115458~162228,11,9,4,14,3,4,1,0,0,20~40,39,1.0
22~23,4,115458~162228,11,9,4,14,3,4,1,0,0,20~40,39,1.0
22~23,4,115458~162228,11,9,4,14,3,4,1,0,0,20~40,39,1.0
27~29,2~4,100563~163320,11,9,4,14,3,2~4,1,0,0,40,39,1.0
27~29,2~4,100563~163320,11,9,4,14,3,2~4,1,0,0,40,39,1.0
27~29,2~4,100563~163320,11,9,4,14,3,2~4,1,0,0,40,39,1.0
27~29,2~4,100563~163320,11,9,4,14,3,2~4,1,0,0,40,39,1.0
27~29,4,168470~184224,11,9,4,13~14,3,4,1,0,0,40,39,1.0
27~29,4,168470~184224,11,9,4,13~14,3,4,1,0,0,40,39,1.0
27~29,4,168470~184224,11,9,4,13~14,3,4,1,0,0,40,39,1.0
27~29,4,168470~184224,11,9,4,13~14,3,4,1,0,0,40,39,1.0
27~29,4,168470~184224,11,9,4,13~14,3,4,1,0,0,40,39,1.0
31~36,4,108320~159187,11,9,0,14,3,4,1,0,0,40,39,1.0
31~36,4,108320~159187,11,9,0,14,3,4,1,0,0,40,39,1.0
31~36,4,108320~159187,11,9,0,14,3,4,1,0,0,40,39,1.0
31~34,2~4,34437~111567,11,9,4,14,3,4,1,0,0,40,39,1.0
31~34,2~4,34437~111567,11,9,4,14,3,4,1,0,0,40,39,1.0
31~34,2~4,34437~111567,11,9,4,14,3,4,1,0,0,40,39,1.0
20~27,4,52028~138994,3~11,2~9,2~4,8~12,3,1,0,0,0,5~40,40,1.0
20~27,4,52028~138994,3~11,2~9,2~4,8~12,3,1,0,0,0,5~40,40,1.0
20~27,4,52028~138994,3~11,2~9,2~4,8~12,3,1,0,0,0,5~40,40,1.0
20~27,4,52028~138994,3~11,2~9,2~4,8~12,3,1,0,0,0,5~40,40,1.0
22~35,4,123983~176123,1~11,7~9,2~4,8~14,0~2,1~4,1,0,0,35~40,40~41,1.0
22~35,4,123983~176123,1~11,7~9,2~4,8~14,0~2,1~4,1,0,0,35~40,40~41,0.0
22~35,4,123983~176123,1~11,7~9,2~4,8~14,0~2,1~4,1,0,0,35~40,40~41,1.0
22~35,4,123983~176123,1~11,7~9,2~4,8~14,0~2,1~4,1,0,0,35~40,40~41,1.0
22~35,4,123983~176123,1~11,7~9,2~4,8~14,0~2,1~4,1,0,0,35~40,40~41,1.0
22~26,4,41763~120268,11,9,2,8~12,0,4,1,0,0,42~50,39,1.0
22~26,4,41763~120268,11,9,2,8~12,0,4,1,0,0,42~50,39,1.0
22~26,4,41763~120268,11,9,2,8~12,0,4,1,0,0,42~50,39,1.0
22~26,4,41763~120268,11,9,2,8~12,0,4,1,0,0,42~50,39,1.0
22~26,4,41763~120268,11,9,2,8~12,0,4,1,0,0,42~50,39,1.0
20~26,4,125031~181796,0~11,6~9,2,12,0,4,1,0,0,44~50,39,1.0
20~26,4,125031~181796,0~11,6~9,2,12,0,4,1,0,0,44~50,39,1.0
20~26,4,125031~181796,0~11,6~9,2,12,0,4,1,0,0,44~50,39,1.0
20~26,4,125031~181796,0~11,6~9,2,12,0,4,1,0,0,44~50,39,1.0
20~26,4,125031~181796,0~11,6~9,2,12,0,4,1,0,0,44~50,39,1.0
27~29,4,30912~185127,2~11,8~9,2,8~12,0,1~4,1,0,0,43~50,3~39,1.0
27~29,4,30912~185127,2~11,8~9,2,8~12,0,1~4,1,0,0,43~50,3~39,1.0
27~29,4,30912~185127,2~11,8~9,2,8~12,0,1~4,1,0,0,43~50,3~39,1.0
27~29,4,30912~185127,2~11,8~9,2,8~12,0,1~4,1,0,0,43~50,3~39,1.0
27~29,4,30912~185127,2~11,8~9,2,8~12,0,1~4,1,0,0,43~50,3~39,1.0
31~32,2~4,32732~87310,11,9,2,8~10,0,4,1,0,0,41~50,39,1.0
31~32,2~4,32732~87310,11,9,2,8~10,0,4,1,0,0,41~50,39,1.0
31~32,2~4,32732~87310,11,9,2,8~10,0,4,1,0,0,41~50,39,1.0
30~33,4,67072~125762,11,9,2,12,0,4,1,0,0,44~50,39,0.0
30~33,4,67072~125762,11,9,2,12,0,4,1,0,0,44~50,39,1.0
30~33,4,67072~125762,11,9,2,12,0,4,1,0,0,44~50,39,0.0
30~33,4,67072~125762,11,9,2,12,0,4,1,0,0,44~50,39,1.0
30~32,2~4,140790~183620,11,9,2,11~12,0,4,1,0,0,42~45,39,1.0
30~32,2~4,140790~183620,11,9,2,11~12,0,4,1,0,0,42~45,39,1.0
30~32,2~4,140790~183620,11,9,2,11~12,0,4,1,0,0,42~45,39,1.0
30~32,2~4,140790~183620,11,9,2,11~12,0,4,1,0,0,42~45,39,1.0
31~33,4,127651~163392,11,9,2,10~12,0,0~4,1,0,0,46~50,39,0.0
31~33,4,127651~163392,11,9,2,10~12,0,0~4,1,0,0,46~50,39,1.0
31~33,4,127651~163392,11,9,2,10~12,0,0~4,1,0,0,46~50,39,0.0
34~35,2~4,27408~58343,11,9,2,8~12,0,4,1,0,0,44~50,39,1.0
34~35,2~4,27408~58343,11,9,2,8~12,0,4,1,0,0,44~50,39,1.0
34~35,2~4,27408~58343,11,9,2,8~12,0,4,1,0,0,44~50,39,1.0
37,4,33001~61518,11,9,2,10~12,0,4,1,0,0,50,39,0.0
37,4,33001~61518,11,9,2,10~12,0,4,1,0,0,50,39,1.0
37,4,33001~61518,11,9,2,10~12,0,4,1,0,0,50,39,1.0
34~35,4,111985~113397,11,9,2,12,0,4,1,0,0,45~50,24~39,1.0
34~35,4,111985~113397,11,9,2,12,0,4,1,0,0,45~50,24~39,0.0
34~35,4,111985~113397,11,9,2,12,0,4,1,0,0,45~50,24~39,1.0
36~37,4,66687~112554,11,9,2,8~12,0,4,1,0,0,45~50,39,1.0
36~37,4,66687~112554,11,9,2,8~12,0,4,1,0,0,45~50,39,0.0
36~37,4,66687~112554,11,9,2,8~12,0,4,1,0,0,45~50,39,1.0
36~37,4,66687~112554,11,9,2,8~12,0,4,1,0,0,45~50,39,1.0
36~37,4,119929~126569,11,9,2,8~12,0,4,1,0,0,44~45,7~39,0.0
36~37,4,119929~126569,11,9,2,8~12,0,4,1,0,0,44~45,7~39,0.0
36~37,4,119929~126569,11,9,2,8~12,0,4,1,0,0,44~45,7~39,0.0
34~36,4,153614~178951,11,9,2,12,0,4,1,0,0,45,39,0.0
34~36,4,153614~178951,11,9,2,12,0,4,1,0,0,45,39,1.0
34~36,4,153614~178951,11,9,2,12,0,4,1,0,0,45,39,0.0
34~36,4,153614~178951,11,9,2,12,0,4,1,0,0,45,39,1.0
34~37,4,115700~167474,11,9,2,12,0,4,1,0,0,50,39,1.0
34~37,4,115700~167474,11,9,2,12,0,4,1,0,0,50,39,1.0
34~37,4,115700~167474,11,9,2,12,0,4,1,0,0,50,39,1.0
34~37,4,167781~176014,11,9,2,8~12,0,4,1,0,0,50,39,1.0
34~37,4,167781~176014,11,9,2,8~12,0,4,1,0,0,50,39,1.0
34~37,4,167781~176014,11,9,2,8~12,0,4,1,0,0,50,39,1.0
24~25,4,49092~75759,11,9,2,14,0,4,1,0,0,44~50,39,1.0
24~25,4,49092~75759,11,9,2,14,0,4,1,0,0,44~50,39,0.0
24~25,4,49092~75759,11,9,2,14,0,4,1,0,0,44~50,39,1.0
30~31,4,48189~112383,11,9,2,14,0,4,1,0,0,45~50,39,1.0
30~31,4,48189~112383,11,9,2,14,0,4,1,0,0,45~50,39,1.0
30~31,4,48189~112383,11,9,2,14,0,4,1,0,0,45~50,39,0.0
30~31,4,48189~112383,11,9,2,14,0,4,1,0,0,45~50,39,0.0
23~27,2~4,118497~172232,11,9,2,13~14,0,4,1,0,0,45~50,39,1.0
23~27,2~4,118497~172232,11,9,2,13~14,0,4,1,0,0,45~50,39,1.0
23~27,2~4,118497~172232,11,9,2,13~14,0,4,1,0,0,45~50,39,0.0
23~27,2~4,118497~172232,11,9,2,13~14,0,4,1,0,0,45~50,39,1.0
28~30,2~4,132191~179008,11,9,2,14,0,4,1,0,0,45~50,39,1.0
28~30,2~4,132191~179008,11,9,2,14,0,4,1,0,0,45~50,39,0.0
28~30,2~4,132191~179008,11,9,2,14,0,4,1,0,0,45~50,39,0.0
28~30,2~4,132191~179008,11,9,2,14,0,4,1,0,0,45~50,39,1.0
33~34,4,34574~117963,6~11,5~9,2,14,0,4,1,0,0,43~45,39,1.0
33~34,4,34574~117963,6~11,5~9,2,14,0,4,1,0,0,43~45,39,1.0
33~34,4,34574~117963,6~11,5~9,2,14,0,4,1,0,0,43~45,39,1.0
32~34,4,99646~121321,1~11,7~9,2,14,0,4,1,0,0,50,39,1.0
32~34,4,99646~121321,1~11,7~9,2,14,0,4,1,0,0,50,39,1.0
32~34,4,99646~121321,1~11,7~9,2,14,0,4,1,0,0,50,39,0.0
33~34,4,130021~157747,11,9,2,14,0,4,1,0,0,45~48,39,1.0
33~34,4,130021~157747,11,9,2,14,0,4,1,0,0,45~48,39,1.0
33~34,4,130021~157747,11,9,2,14,0,4,1,0,0,45~48,39,1.0
32~34,4,171091~184942,1~11,5~9,2,14,0,4,1,0,0,50,4~39,1.0
32~34,4,171091~184942,1~11,5~9,2,14,0,4,1,0,0,50,4~39,0.0
32~34,4,171091~184942,1~11,5~9,2,14,0,4,1,0,0,50,4~39,1.0
35~37,4,30267~38948,1~11,7~9,2,14,0,4,1,0,0,43~50,39,1.0
35~37,4,30267~38948,1~11,7~9,2,14,0,4,1,0,0,43~50,39,0.0
35~37,4,30267~38948,1~11,7~9,2,14,0,4,1,0,0,43~50,39,1.0
35~37,4,30267~38948,1~11,7~9,2,14,0,4,1,0,0,43~50,39,1.0
35~36,4,89040~107125,1~11,7~9,2,13~14,0,4,1,0,0,45~50,39,0.0
35~36,4,89040~107125,1~11,7~9,2,13~14,0,4,1,0,0,45~50,39,0.0
35~36,4,89040~107125,1~11,7~9,2,13~14,0,4,1,0,0,45~50,39,1.0
35~36,4,89040~107125,1~11,7~9,2,13~14,0,4,1,0,0,45~50,39,1.0
36~37,4,107302~122493,11,9,2,13~14,0,2~4,1,0,0,45~50,39,1.0
36~37,4,107302~122493,11,9,2,13~14,0,2~4,1,0,0,45~50,39,1.0
36~37,4,107302~122493,11,9,2,13~14,0,2~4,1,0,0,45~50,39,1.0
36~37,4,107302~122493,11,9,2,13~14,0,2~4,1,0,0,45~50,39,1.0
35~37,4,129764~171393,0~11,6~9,2,14,0,4,1,0,0,45~50,39,0.0
35~37,4,129764~171393,0~11,6~9,2,14,0,4,1,0,0,45~50,39,1.0
35~37,4,129764~171393,0~11,6~9,2,14,0,4,1,0,0,45~50,39,0.0
35~37,4,129764~171393,0~11,6~9,2,14,0,4,1,0,0,45~50,39,1.0
30~31,1~4,83253~148207,11,9,2,8~11,0,4,1,0,0,53~55,11~39,1.0
30~31,1~4,83253~148207,11,9,2,8~11,0,4,1,0,0,53~55,11~39,1.0
30~31,1~4,83253~148207,11,9,2,8~11,0,4,1,0,0,53~55,11~39,1.0
31~32,2~4,157640~168854,11,9,2,8~11,0,4,1,0,0,54~55,39,1.0
31~32,2~4,157640~168854,11,9,2,8~11,0,4,1,0,0,54~55,39,0.0
31~32,2~4,157640~168854,11,9,2,8~11,0,4,1,0,0,54~55,39,0.0
33~35,1~2,31391~61518,11,9,2,10~11,0,4,1,0,0,53~60,39,0.0
33~35,1~2,31391~61518,11,9,2,10~11,0,4,1,0,0,53~60,39,1.0
33~35,1~2,31391~61518,11,9,2,10~11,0,4,1,0,0,53~60,39,1.0
35~37,4,110538~176123,0~11,2~9,2,8,0,1~4,1,0,0,53~60,19~39,0.0
35~37,4,110538~176123,0~11,2~9,2,8,0,1~4,1,0,0,53~60,19~39,1.0
35~37,4,110538~176123,0~11,2~9,2,8,0,1~4,1,0,0,53~60,19~39,1.0
35~37,4,110538~176123,0~11,2~9,2,8,0,1~4,1,0,0,53~60,19~39,1.0
26~30,4,53285~98155,11,9,1~2,12,0,4,1,0,0,52~55,39,1.0
26~30,4,53285~98155,11,9,1~2,12,0,4,1,0,0,52~55,39,0.0
26~30,4,53285~98155,11,9,1~2,12,0,4,1,0,0,52~55,39,1.0
25~31,4,103596~166971,1~11,7~9,2,12,0,4,1,0,0,51~60,39,0.0
25~31,4,103596~166971,1~11,7~9,2,12,0,4,1,0,0,51~60,39,1.0
25~31,4,103596~166971,1~11,7~9,2,12,0,4,1,0,0,51~60,39,0.0
25~31,4,103596~166971,1~11,7~9,2,12,0,4,1,0,0,51~60,39,1.0
32~35,4,106961~158438,11,9,2,12,0,4,1,0,0,55~60,39,0.0
32~35,4,106961~158438,11,9,2,12,0,4,1,0,0,55~60,39,1.0
32~35,4,106961~158438,11,9,2,12,0,4,1,0,0,55~60,39,0.0
33~36,4,175856~185360,1~11,7~9,2,12,0,4,1,0,0,60,39,1.0
33~36,4,175856~185360,1~11,7~9,2,12,0,4,1,0,0,60,39,0.0
33~36,4,175856~185360,1~11,7~9,2,12,0,4,1,0,0,60,39,1.0
22~25,4,54012~133373,11,9,2,14,0,4,1,0,0,60,39,1.0
22~25,4,54012~133373,11,9,2,14,0,4,1,0,0,60,39,1.0
22~25,4,54012~133373,11,9,2,14,0,4,1,0,0,60,39,1.0
29~30,4,110239~121523,0~11,6~9,2,14,0,4,1,0,0,55~60,39,1.0
29~30,4,110239~121523,0~11,6~9,2,14,0,4,1,0,0,55~60,39,1.0
29~30,4,110239~121523,0~11,6~9,2,14,0,4,1,0,0,55~60,39,1.0
25~27,2~4,147804~163862,11,9,2,14,0,4,1,0,0,60,39,1.0
25~27,2~4,147804~163862,11,9,2,14,0,4,1,0,0,60,39,1.0
25~27,2~4,147804~163862,11,9,2,14,0,4,1,0,0,60,39,1.0
28~29,4,151382~183802,11,9,2,14,0,3~4,1,0,0,55~60,39,1.0
28~29,4,151382~183802,11,9,2,14,0,3~4,1,0,0,55~60,39,1.0
28~29,4,151382~183802,11,9,2,14,0,3~4,1,0,0,55~60,39,1.0
32~33,4,75167~90705,11,9,2,14,0,4,1,0,0,55~60,39,1.0
32~33,4,75167~90705,11,9,2,14,0,4,1,0,0,55~60,39,1.0
32~33,4,75167~90705,11,9,2,14,0,4,1,0,0,55~60,39,0.0
32~37,4,99374~126950,0~11,6~9,2,14,0,4,1,0,0,55~60,39,1.0
32~37,4,99374~126950,0~11,6~9,2,14,0,4,1,0,0,55~60,39,1.0
32~37,4,99374~126950,0~11,6~9,2,14,0,4,1,0,0,55~60,39,0.0
33~37,4,152246~167777,11,9,2,14,0,0~4,1,0,0,52~55,39,1.0
33~37,4,152246~167777,11,9,2,14,0,0~4,1,0,0,52~55,39,0.0
33~37,4,152246~167777,11,9,2,14,0,0~4,1,0,0,52~55,39,1.0
32~35,4,136331~177437,0~11,6~9,2,13~14,0,4,1,0,0,60,39,0.0
32~35,4,136331~177437,0~11,6~9,2,13~14,0,4,1,0,0,60,39,1.0
32~35,4,136331~177437,0~11,6~9,2,13~14,0,4,1,0,0,60,39,1.0
32~35,4,136331~177437,0~11,6~9,2,13~14,0,4,1,0,0,60,39,1.0
28~31,4,74784~180299,11,9,2,14,0,0~4,1,0,0,65~70,39,1.0
28~31,4,74784~180299,11,9,2,14,0,0~4,1,0,0,65~70,39,1.0
28~31,4,74784~180299,11,9,2,14,0,0~4,1,0,0,65~70,39,1.0
28~31,4,74784~180299,11,9,2,14,0,0~4,1,0,0,65~70,39,1.0
28~31,4,74784~180299,11,9,2,14,0,0~4,1,0,0,65~70,39,1.0
23~32,2~4,29312~176756,0~11,6~9,1~2,12~14,0,4,1,0,0,73~80,39,0.0
23~32,2~4,29312~176756,0~11,6~9,1~2,12~14,0,4,1,0,0,73~80,39,1.0
23~32,2~4,29312~176756,0~11,6~9,1~2,12~14,0,4,1,0,0,73~80,39,1.0
23~32,2~4,29312~176756,0~11,6~9,1~2,12~14,0,4,1,0,0,73~80,39,1.0
23~32,2~4,29312~176756,0~11,6~9,1~2,12~14,0,4,1,0,0,73~80,39,0.0
34~35,4,93394~172928,1~11,7~9,2,12~14,0,4,1,0,0,65,39,1.0
34~35,4,93394~172928,1~11,7~9,2,12~14,0,4,1,0,0,65,39,1.0
34~35,4,93394~172928,1~11,7~9,2,12~14,0,4,1,0,0,65,39,1.0
34~35,4,93394~172928,1~11,7~9,2,12~14,0,4,1,0,0,65,39,0.0
34~35,4,93394~172928,1~11,7~9,2,12~14,0,4,1,0,0,65,39,1.0
34~37,4,73023~185099,0~11,6~9,2,12~14,0,4,1,0,0,70~80,39,0.0
34~37,4,73023~185099,0~11,6~9,2,12~14,0,4,1,0,0,70~80,39,1.0
34~37,4,73023~185099,0~11,6~9,2,12~14,0,4,1,0,0,70~80,39,0.0
34~37,4,73023~185099,0~11,6~9,2,12~14,0,4,1,0,0,70~80,39,1.0
34~37,4,73023~185099,0~11,6~9,2,12~14,0,4,1,0,0,70~80,39,1.0
29~34,4,29865~162814,11,9,0,11~12,1,0~2,0~1,0,0,45~50,24~39,1.0
29~34,4,29865~162814,11,9,0,11~12,1,0~2,0~1,0,0,45~50,24~39,1.0
29~34,4,29865~162814,11,9,0,11~12,1,0~2,0~1,0,0,45~50,24~39,1.0
32~35,4,80058~158416,1~11,7~9,0,12,1,4,0~1,0,0,43~50,39,0.0
32~35,4,80058~158416,1~11,7~9,0,12,1,4,0~1,0,0,43~50,39,1.0
32~35,4,80058~158416,1~11,7~9,0,12,1,4,0~1,0,0,43~50,39,1.0
20~36,4,110371~141481,1~11,5~9,2,8~12,2~3,4,0~1,0,0,50,39,1.0
20~36,4,110371~141481,1~11,5~9,2,8~12,2~3,4,0~1,0,0,50,39,1.0
20~36,4,110371~141481,1~11,5~9,2,8~12,2~3,4,0~1,0,0,50,39,0.0
28~35,4,48520~184655,1~11,7~9,0,14,1,4,1,0,0,43~50,39,1.0
28~35,4,48520~184655,1~11,7~9,0,14,1,4,1,0,0,43~50,39,1.0
28~35,4,48520~184655,1~11,7~9,0,14,1,4,1,0,0,43~50,39,1.0
36~37,4,105138~143912,11,9,0,14,1,4,1,0,0,45~50,39,1.0
36~37,4,105138~143912,11,9,0,14,1,4,1,0,0,45~50,39,1.0
36~37,4,105138~143912,11,9,0,14,1,4,1,0,0,45~50,39,1.0
33~37,2~4,67125~125550,11,9,0,8~13,1,4,0~1,0,0,55~70,39,1.0
33~37,2~4,67125~125550,11,9,0,8~13,1,4,0~1,0,0,55~70,39,1.0
33~37,2~4,67125~125550,11,9,0,8~13,1,4,0~1,0,0,55~70,39,1.0
33~37,2~4,67125~125550,11,9,0,8~13,1,4,0~1,0,0,55~70,39,1.0
33~37,2~4,67125~125550,11,9,0,8~13,1,4,0~1,0,0,55~70,39,1.0
28~36,4,54243~178487,11,9,0,14,1~3,4,1,0,0,52~70,39,1.0
28~36,4,54243~178487,11,9,0,14,1~3,4,1,0,0,52~70,39,1.0
28~36,4,54243~178487,11,9,0,14,1~3,4,1,0,0,52~70,39,1.0
28~36,4,54243~178487,11,9,0,14,1~3,4,1,0,0,52~70,39,1.0
28~36,4,54243~178487,11,9,0,14,1~3,4,1,0,0,52~70,39,1.0
21~26,4,29810~171176,11,9,4,8,1,2~4,0,0,0,48~50,0~39,1.0
21~26,4,29810~171176,11,9,4,8,1,2~4,0,0,0,48~50,0~39,1.0
21~26,4,29810~171176,11,9,4,8,1,2~4,0,0,0,48~50,0~39,1.0
21~26,4,29810~171176,11,9,4,8,1,2~4,0,0,0,48~50,0~39,1.0
27~28,4,37933~158156,11,9,4,8,1,2~4,0,0,0,42~50,39,1.0
27~28,4,37933~158156,11,9,4,8,1,2~4,0,0,0,42~50,39,1.0
27~28,4,37933~158156,11,9,4,8,1,2~4,0,0,0,42~50,39,1.0
27~28,4,37933~158156,11,9,4,8,1,2~4,0,0,0,42~50,39,0.0
27~28,4,37933~158156,11,9,4,8,1,2~4,0,0,0,42~50,39,1.0
20~27,4,37932~176683,0~11,6~9,4,8,1,4,1,0,0,45~50,39,1.0
20~27,4,37932~176683,0~11,6~9,4,8,1,4,1,0,0,45~50,39,1.0
20~27,4,37932~176683,0~11,6~9,4,8,1,4,1,0,0,45~50,39,1.0
31~32,4,61559~117369,11,9,4,8,1,4,1,0,0,42~50,39,1.0
31~32,4,61559~117369,11,9,4,8,1,4,1,0,0,42~50,39,1.0
31~32,4,61559~117369,11,9,4,8,1,4,1,0,0,42~50,39,1.0
19~25,4,62865~132683,2~11,8~9,4,9~12,1,4,0~1,0,0,45~50,39,1.0
19~25,4,62865~132683,2~11,8~9,4,9~12,1,4,0~1,0,0,45~50,39,1.0
19~25,4,62865~132683,2~11,8~9,4,9~12,1,4,0~1,0,0,45~50,39,1.0
19~25,4,62865~132683,2~11,8~9,4,9~12,1,4,0~1,0,0,45~50,39,1.0
27~31,4,111567~166350,6~11,5~9,4,11~12,1,4,0~1,0,0,43~50,39,1.0
27~31,4,111567~166350,6~11,5~9,4,11~12,1,4,0~1,0,0,43~50,39,0.0
27~31,4,111567~166350,6~11,5~9,4,11~12,1,4,0~1,0,0,43~50,39,1.0
27~31,4,111567~166350,6~11,5~9,4,11~12,1,4,0~1,0,0,43~50,39,1.0
